  0.000000   -0.23520170314887   -0.45179335804107    4.35444129294782    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000   -0.23522694236204   -0.45171450573709    4.35335376751915   -0.00109204994345    0.00157141528160   -0.00047478441668   -0.00023707968056   -0.00019716747120   -0.00026361189673    0.00000198359448    0.00000070953517  
  0.020000   -0.23530264263842   -0.45147797117942    4.35009251245999   -0.00218547329273    0.00314123370148   -0.00094770512149   -0.00094805835056   -0.00078843917428   -0.00105403259820    0.00001584763072    0.00000567918053  
  0.030000   -0.23542875191577   -0.45108382162915    4.34466148905164   -0.00328163877755    0.00470785417513   -0.00141693084678   -0.00213215524148   -0.00177312282908   -0.00237001785139    0.00005336714036    0.00001918348612  
  0.040000   -0.23560518351400   -0.45053216984703    4.33706729143634   -0.00438190580468    0.00626966722523   -0.00188069492793   -0.00378807022669   -0.00315006414411   -0.00420949627613    0.00012610733862    0.00004552562141  
  0.050000   -0.23583181627019   -0.44982317507494    4.32731913464358   -0.00548761986959    0.00782505091655   -0.00233732689418   -0.00591398555099   -0.00491764609456   -0.00656957291931    0.00024532121567    0.00008905103728  
  0.060000   -0.23610849472696   -0.44895704439602    4.31542883785921   -0.00660010805505    0.00937236694715   -0.00278528321303   -0.00850756824790   -0.00707378794102   -0.00944653421443    0.00042185010095    0.00015416035841  
  0.070000   -0.23643502937329   -0.44793403445975    4.30141080296960   -0.00772067464480    0.01090995694584   -0.00322317691757   -0.01156597324090   -0.00961594401828   -0.01283585433058    0.00066602814642    0.00024532126263  
  0.080000   -0.23681119693683   -0.44675445355465    4.28528198842239   -0.00885059687921    0.01243613902388   -0.00364980585517   -0.01508584712366   -0.01254110233099   -0.01673220289027    0.00098759163776    0.00036707911462  
  0.090000   -0.23723674072668   -0.44541866400727    4.26706187845461   -0.00999112087899    0.01394920462683   -0.00406417930761   -0.01906333261292   -0.01584578300101   -0.02112945403139    0.00139559399578    0.00052406613479  
  0.100000   -0.23771137102515   -0.44392708488336    4.24677244774816   -0.01114345776151    0.01544741572969   -0.00446554274673   -0.02349407366703   -0.01952603661797   -0.02602069678459    0.00189832727572    0.00072100890018  
  0.110000   -0.23823476552686   -0.44228019496335    4.22443812158173   -0.01230877997291    0.01692900241539   -0.00485340050511   -0.02837322126171   -0.02357744255117   -0.03139824673342    0.00250325090995    0.00096273399211  
  0.120000   -0.23880656982378   -0.44047853596172    4.20008573155786   -0.01348821785741    0.01839216087326   -0.00522753615918   -0.03369543981381   -0.02799510728721   -0.03725365892107    0.00321692836975    0.00125417162574  
  0.130000   -0.23942639793394   -0.43852271595692    4.17374446699265   -0.01468285648354    0.01983505185054   -0.00558803044130   -0.03945491424248   -0.03277366286272   -0.04357774196403    0.00404497234605    0.00160035711846  
  0.140000   -0.24009383287208   -0.43641341299605    4.14544582206492   -0.01589373274487    0.02125579958557   -0.00593527651813   -0.04564535765664   -0.03790726546669   -0.05036057333031    0.00499199896714    0.00200643007795  
  0.150000   -0.24080842725984   -0.43415137883675    4.11522353883108   -0.01712183275074    0.02265249124744   -0.00626999249510   -0.05226001965605   -0.04338959429041   -0.05759151573652    0.00606159148463    0.00247763121558  
  0.160000   -0.24156970397332   -0.43173744278648    4.08311354622063   -0.01836808952027    0.02402317690200   -0.00659323102979   -0.05929169523279   -0.04921385070675   -0.06525923461641    0.00725627376819    0.00301929671716  
  0.170000   -0.24237715682560   -0.42917251559817    4.04915389513655   -0.01963338099070    0.02536587001959   -0.00690638596172   -0.06673273425875   -0.05537275786240   -0.07335171661067    0.00857749385526    0.00363685013020  
  0.180000   -0.24323025128158   -0.42645759338033    4.01338468979392   -0.02091852834846    0.02667854853488   -0.00721119589090   -0.07457505154385   -0.06185856076873   -0.08185628902669    0.01002561770581    0.00433579175429  
  0.190000   -0.24412842520273   -0.42359376147837    3.97584801543844   -0.02222429468923    0.02795915646439   -0.00750974466331   -0.08281013744894   -0.06866302697717   -0.09075964021500    0.01159993321399    0.00512168554969  
  0.200000   -0.24507108961891   -0.42058219828421    3.93658786259609   -0.02355138401035    0.02920560608210   -0.00780445874738   -0.09142906903622   -0.07577744792546   -0.10004784080865    0.01329866443037    0.00600014360691  
  0.210000   -0.24605762952475   -0.41742417893065    3.89565004801295   -0.02490044053695    0.03041578064858   -0.00809810151168   -0.10042252173944   -0.08319264103949   -0.10970636577058    0.01511899585057    0.00697680824817  
  0.220000   -0.24708740469772   -0.41412107882776    3.85308213245324   -0.02627204838010    0.03158753768406   -0.00839376444004   -0.10978078153527   -0.09089895267405   -0.11972011719429    0.01705710652948    0.00805733185908  
  0.230000   -0.24815975053517   -0.41067437699903    3.80893333553140   -0.02766673152325    0.03271871277097   -0.00869485534582   -0.11949375759626   -0.09888626197291   -0.13007344780251    0.01910821368624    0.00924735457512  
  0.240000   -0.24927397890762   -0.40708565917619    3.76325444776244   -0.02908495413051    0.03380712386657   -0.00900508367241   -0.12955099540548   -0.10714398572507   -0.14075018508959    0.02126662537426    0.01055247997356  
  0.250000   -0.25042937902559   -0.40335662061309    3.71609774002200   -0.03052712116810    0.03485057610165   -0.00932844299113   -0.13994169031183   -0.11566108428969   -0.15173365605355    0.02352580170346    0.01197824894520  
  0.260000   -0.25162521831721   -0.39948906858073    3.66751687061539   -0.03199357932800    0.03584686703694   -0.00966919083120   -0.15065470150474   -0.12442606865719   -0.16300671246496    0.02587842402064    0.01353011194325  
  0.270000   -0.25286074331397   -0.39548492450779    3.61756679016164   -0.03348461824057    0.03679379234448   -0.01003182599856   -0.16167856638595   -0.13342700870792   -0.17455175662124    0.02831647137709    0.01521339982760  
  0.280000   -0.25413518054215   -0.39134622573323    3.56630364450526   -0.03500047196089    0.03768915187720   -0.01042106356138   -0.17300151531601   -0.14265154272343   -0.18635076753614    0.03083130354338    0.01703329354128  
  0.290000   -0.25544773741712   -0.38707512684039    3.51378467587491   -0.03654132071176    0.03853075608667   -0.01084180769909   -0.18461148671209   -0.15208688819810   -0.19838532751657    0.03341374976853    0.01899479287294  
  0.300000   -0.25679760313850   -0.38267390054500    3.46006812251338   -0.03810729286430    0.03931643274512   -0.01129912262967   -0.19649614247363   -0.16171985399118   -0.21063664908039    0.03605420242588    0.02110268457331  
  0.310000   -0.25818394958347   -0.37814493811265    3.40521311700928   -0.03969846713577    0.04004403392539   -0.01179820184568   -0.20864288371169   -0.17153685385085   -0.22308560217160    0.03874271464151    0.02336151010525  
  0.320000   -0.25960593219622   -0.37349074928485    3.34927958356471   -0.04131487498252    0.04071144318957   -0.01234433590325   -0.22103886675752   -0.18152392133347   -0.23571274163120    0.04146910096317    0.02577553331636  
  0.330000   -0.26106269087146   -0.36871396169624    3.29232813443805   -0.04295650316501    0.04131658293517   -0.01294287902011   -0.23367101942560   -0.19166672613184   -0.24849833488505    0.04422304009874    0.02834870832916  
