---------------------------------------------------------------------------
Element                     Ni
Energy Cutoff(Ry)           100
Radius Cutoff(a.u.)         9
Lmax                        3
Number of Sorbital-->       2
Number of Porbital-->       1
Number of Dorbital-->       1
Number of Forbital-->       0
---------------------------------------------------------------------------
SUMMARY  END

Mesh                        901
dr                          0.01
                Type                   L                   N
                   0                   0                   0
2.60026589030297e+00  2.59993779771882e+00  2.59895377973975e+00  2.59731461538074e+00  
2.59502160198335e+00  2.59207655369151e+00  2.58848179931966e+00  2.58424017961504e+00  
2.57935504391676e+00  2.57383024621465e+00  2.56767014061178e+00  2.56087957619474e+00  
2.55346389131679e+00  2.54542890729945e+00  2.53678092155882e+00  2.52752670016351e+00  
2.51767346983208e+00  2.50722890937822e+00  2.49620114061299e+00  2.48459871871408e+00  
2.47243062207292e+00  2.45970624163118e+00  2.44643536971928e+00  2.43262818841014e+00  
2.41829525740242e+00  2.40344750144849e+00  2.38809619734289e+00  2.37225296048857e+00  
2.35592973105839e+00  2.33913875977092e+00  2.32189259330000e+00  2.30420405933871e+00  
2.28608625133914e+00  2.26755251295018e+00  2.24861642217658e+00  2.22929177528298e+00  
2.20959257046779e+00  2.18953299133215e+00  2.16912739017012e+00  2.14839027110687e+00  
2.12733627311195e+00  2.10598015291566e+00  2.08433676785660e+00  2.06242105868908e+00  
2.04024803237931e+00  2.01783274491956e+00  1.99519028418952e+00  1.97233575289435e+00  
1.94928425160871e+00  1.92605086195601e+00  1.90265062995208e+00  1.87909854954191e+00  
1.85540954635798e+00  1.83159846172802e+00  1.80768003695981e+00  1.78366889792958e+00  
1.75957954000015e+00  1.73542631329400e+00  1.71122340834571e+00  1.68698484215690e+00  
1.66272444467617e+00  1.63845584572513e+00  1.61419246239048e+00  1.58994748690086e+00  
1.56573387500592e+00  1.54156433487353e+00  1.51745131651986e+00  1.49340700178541e+00  
1.46944329486859e+00  1.44557181342714e+00  1.42180388025582e+00  1.39815051554750e+00  
1.37462242974306e+00  1.35123001697402e+00  1.32798334910027e+00  1.30489217034366e+00  
1.28196589251662e+00  1.25921359084381e+00  1.23664400037279e+00  1.21426551296888e+00  
1.19208617488737e+00  1.17011368491549e+00  1.14835539307483e+00  1.12681829987388e+00  
1.10550905609920e+00  1.08443396313261e+00  1.06359897378069e+00  1.04300969360210e+00  
1.02267138271729e+00  1.00258895808431e+00  9.82766996223798e-01  9.63209736375661e-01  
9.43921084069305e-01  9.24904615088853e-01  9.06163579814440e-01  8.87700907920356e-01  
8.69519213410594e-01  8.51620799972217e-01  8.34007666626897e-01  8.16681513661003e-01  
7.99643748814657e-01  7.82895493710372e-01  7.66437590502035e-01  7.50270608725324e-01  
7.34394852330919e-01  7.18810366882262e-01  7.03516946900035e-01  6.88514143335967e-01  
6.73801271159091e-01  6.59377417038079e-01  6.45241447103838e-01  6.31392014777136e-01  
6.17827568646566e-01  6.04546360382821e-01  5.91546452675806e-01  5.78825727181753e-01  
5.66381892468085e-01  5.54212491944424e-01  5.42314911768688e-01  5.30686388717829e-01  
5.19324018013337e-01  5.08224761092166e-01  4.97385453314304e-01  4.86802811598679e-01  
4.76473441979612e-01  4.66393847076476e-01  4.56560433469656e-01  4.46969518976318e-01  
4.37617339819867e-01  4.28500057687349e-01  4.19613766669365e-01  4.10954500077363e-01  
4.02518237133473e-01  3.94300909528279e-01  3.86298407842179e-01  3.78506587826171e-01  
3.70921276538100e-01  3.63538278330607e-01  3.56353380687122e-01  3.49362359902456e-01  
