---------------------------------------------------------------------------
Element                     Bi
Energy Cutoff(Ry)           100
Radius Cutoff(a.u.)         9
Lmax                        3
Number of Sorbital-->       1
Number of Porbital-->       1
Number of Dorbital-->       1
Number of Forbital-->       0
---------------------------------------------------------------------------
SUMMARY  END

Mesh                        901
dr                          0.01
                Type                   L                   N
                   0                   0                   0
-3.72418825740188e-01  -3.72431553603914e-01  -3.72469727488715e-01  -3.72533318292532e-01  
-3.72622277568758e-01  -3.72736537611163e-01  -3.72876011572137e-01  -3.73040593613637e-01  
-3.73230159090023e-01  -3.73444564761803e-01  -3.73683649039177e-01  -3.73947232254068e-01  
-3.74235116959241e-01  -3.74547088252938e-01  -3.74882914127363e-01  -3.75242345839231e-01  
-3.75625118300506e-01  -3.76030950487379e-01  -3.76459545865458e-01  -3.76910592829095e-01  
-3.77383765152761e-01  -3.77878722452323e-01  -3.78395110654091e-01  -3.78932562469533e-01  
-3.79490697873533e-01  -3.80069124584159e-01  -3.80667438541919e-01  -3.81285224386589e-01  
-3.81922055929744e-01  -3.82577496621250e-01  -3.83251100008043e-01  -3.83942410183682e-01  
-3.84650962227245e-01  -3.85376282630311e-01  -3.86117889710870e-01  -3.86875294013204e-01  
-3.87647998692886e-01  -3.88435499886228e-01  -3.89237287063670e-01  -3.90052843366744e-01  
-3.90881645928432e-01  -3.91723166176868e-01  -3.92576870122533e-01  -3.93442218629178e-01  
-3.94318667668943e-01  -3.95205668562191e-01  -3.96102668202794e-01  -3.97009109269659e-01  
-3.97924430425452e-01  -3.98848066503559e-01  -3.99779448684413e-01  -4.00718004662415e-01  
-4.01663158804740e-01  -4.02614332303362e-01  -4.03570943321707e-01  -4.04532407137346e-01  
-4.05498136282161e-01  -4.06467540681454e-01  -4.07440027793394e-01  -4.08415002750249e-01  
-4.09391868502750e-01  -4.10370025968940e-01  -4.11348874188748e-01  -4.12327810485499e-01  
-4.13306230635469e-01  -4.14283529046506e-01  -4.15259098946628e-01  -4.16232332583418e-01  
-4.17202621434904e-01  -4.18169356432498e-01  -4.19131928196431e-01  -4.20089727284012e-01  
-4.21042144450875e-01  -4.21988570925269e-01  -4.22928398695299e-01  -4.23861020808894e-01  
-4.24785831686153e-01  -4.25702227443570e-01  -4.26609606229541e-01  -4.27507368570435e-01  
-4.28394917726352e-01  -4.29271660055675e-01  -4.30137005387325e-01  -4.30990367399620e-01  
-4.31831164004505e-01  -4.32658817735897e-01  -4.33472756140791e-01  -4.34272412171745e-01  
-4.35057224579344e-01  -4.35826638303177e-01  -4.36580104859889e-01  -4.37317082726857e-01  
-4.38037037720040e-01  -4.38739443364592e-01  -4.39423781256863e-01  -4.40089541416436e-01  
-4.40736222626938e-01  -4.41363332764405e-01  -4.41970389112072e-01  -4.42556918660515e-01  
-4.43122458392219e-01  -4.43666555549683e-01  -4.44188767886315e-01  -4.44688663899485e-01  
-4.45165823045186e-01  -4.45619835933907e-01  -4.46050304507410e-01  -4.46456842196261e-01  
-4.46839074058043e-01  -4.47196636896336e-01  -4.47529179360643e-01  -4.47836362027570e-01  
-4.48117857463681e-01  -4.48373350270536e-01  -4.48602537112538e-01  -4.48805126728327e-01  
-4.48980839926485e-01  -4.49129409566484e-01  -4.49250580525784e-01  -4.49344109654141e-01  
-4.49409765716163e-01  -4.49447329323245e-01  -4.49456592856025e-01  -4.49437360378518e-01  
-4.49389447545131e-01  -4.49312681501722e-01  -4.49206900781892e-01  -4.49071955199656e-01  
-4.48907705739636e-01  -4.48714024445863e-01  -4.48490794310230e-01  -4.48237909161609e-01  
-4.47955273556537e-01  -4.47642802672364e-01  -4.47300422203624e-01  -4.46928068262357e-01  
-4.46525687282990e-01  -4.46093235932317e-01  -4.45630681025005e-01  -4.45137999444982e-01  
-4.44615178072938e-01  -4.44062213720104e-01  -4.43479113068340e-01  -4.42865892616497e-01  
-4.42222578632922e-01  -4.41549207113855e-01  -4.40845823747414e-01  -4.40112483882771e-01  
-4.39349252504025e-01  -4.38556204208231e-01  -4.37733423186975e-01  -4.36881003210802e-01  
-4.35999047615791e-01  -4.35087669291488e-01  -4.34146990669410e-01  -4.33177143711275e-01  
-4.32178269896106e-01  -4.31150520205366e-01  -4.30094055105235e-01  -4.29009044525196e-01  
-4.27895667832080e-01  -4.26754113798754e-01  -4.25584580566671e-01  -4.24387275601535e-01  
-4.23162415641374e-01  -4.21910226636389e-01  -4.20630943679973e-01  -4.19324810930388e-01  
-4.17992081522635e-01  -4.16633017470137e-01  -4.15247889555928e-01  -4.13836977213120e-01  
-4.12400568394493e-01  -4.10938959431147e-01  -4.09452454880235e-01  -4.07941367361870e-01  
-4.06406017385375e-01  -4.04846733165150e-01  -4.03263850426478e-01  -4.01657712201673e-01  
-4.00028668617053e-01  -3.98377076671265e-01  -3.96703300005571e-01  -3.95007708666737e-01  
-3.93290678863232e-01  -3.91552592715467e-01  -3.89793838000859e-01  -3.88014807894516e-01  
-3.86215900706369e-01  -3.84397519615578e-01  -3.82560072403072e-01  -3.80703971183040e-01  
-3.78829632134218e-01  -3.76937475231786e-01  -3.75027923980664e-01  -3.73101405150970e-01  
-3.71158348516369e-01  -3.69199186595994e-01  -3.67224354400595e-01  -3.65234289183473e-01  
-3.63229430196761e-01  -3.61210218453506e-01  -3.59177096495965e-01  -3.57130508170452e-01  
-3.55070898409030e-01  -3.52998713018224e-01  -3.50914398474923e-01  -3.48818401729516e-01  
-3.46711170016278e-01  -3.44593150670921e-01  -3.42464790955199e-01  -3.40326537888347e-01  
-3.38178838085129e-01  -3.36022137600151e-01  -3.33856881778115e-01  -3.31683515109573e-01  
-3.29502481091768e-01  -3.27314222094035e-01  -3.25119179227301e-01  -3.22917792217093e-01  
-3.20710499279546e-01  -3.18497736999807e-01  -3.16279940212297e-01  -3.14057541882232e-01  
-3.11830972987871e-01  -3.09600662402918e-01  -3.07367036778576e-01  -3.05130520424735e-01  
-3.02891535189836e-01  -3.00650500338984e-01  -2.98407832429910e-01  -2.96163945186449e-01  
-2.93919249369245e-01  -2.91674152643437e-01  -2.89429059443145e-01  -2.87184370832649e-01  
-2.84940484364180e-01  -2.82697793932331e-01  -2.80456689625159e-01  -2.78217557572092e-01  
-2.75980779788830e-01  -2.73746734019493e-01  -2.71515793576316e-01  -2.69288327177251e-01  
-2.67064698781901e-01  -2.64845267426236e-01  -2.62630387056611e-01  -2.60420406363632e-01  
-2.58215668616466e-01  -2.56016511498199e-01  -2.53823266942899e-01  -2.51636260975055e-01  
-2.49455813552047e-01  -2.47282238410365e-01  -2.45115842916246e-01  -2.42956927921431e-01  
-2.40805787624706e-01  -2.38662709439899e-01  -2.36527973870966e-01  -2.34401854394790e-01  
-2.32284617352253e-01  -2.30176521848148e-01  -2.28077819660414e-01  -2.25988755159155e-01  
-2.23909565235844e-01  -2.21840479243062e-01  -2.19781718945064e-01  -2.17733498479403e-01  
-2.15696024329783e-01  -2.13669495310251e-01  -2.11654102560765e-01  -2.09650029554129e-01  
-2.07657452114201e-01  -2.05676538445229e-01  -2.03707449172113e-01  -2.01750337391312e-01  
-1.99805348732089e-01  -1.97872621427685e-01  -1.95952286396030e-01  -1.94044467329469e-01  
-1.92149280793018e-01  -1.90266836330565e-01  -1.88397236578434e-01  -1.86540577385682e-01  
-1.84696947940489e-01  -1.82866430901961e-01  -1.81049102536685e-01  -1.79245032859338e-01  
-1.77454285776670e-01  -1.75676919234163e-01  -1.73912985364714e-01  -1.72162530638656e-01  
-1.70425596014495e-01  -1.68702217089735e-01  -1.66992424251205e-01  -1.65296242824332e-01  
-1.63613693220844e-01  -1.61944791084412e-01  -1.60289547433811e-01  -1.58647968803195e-01  
-1.57020057379152e-01  -1.55405811134237e-01  -1.53805223956749e-01  -1.52218285776549e-01  
-1.50644982686785e-01  -1.49085297061433e-01  -1.47539207668611e-01  -1.46006689779669e-01  
-1.44487715274126e-01  -1.42982252740537e-01  -1.41490267573435e-01  -1.40011722066545e-01  
-1.38546575502456e-01  -1.37094784239035e-01  -1.35656301792832e-01  -1.34231078919791e-01  
-1.32819063693589e-01  -1.31420201581929e-01  -1.30034435521148e-01  -1.28661705989483e-01  
-1.27301951079358e-01  -1.25955106569033e-01  -1.24621105993977e-01  -1.23299880718283e-01  
-1.21991360006450e-01  -1.20695471095832e-01  -1.19412139270014e-01  -1.18141287933391e-01  
-1.16882838687127e-01  -1.15636711406727e-01  -1.14402824321321e-01  -1.13181094094824e-01  
-1.11971435908998e-01  -1.10773763548496e-01  -1.09587989487846e-01  -1.08414024980352e-01  
-1.07251780148822e-01  -1.06101164077992e-01  -1.04962084908489e-01  -1.03834449932127e-01  
-1.02718165688309e-01  -1.01613138061258e-01  -1.00519272377787e-01  -9.94364735052727e-02  
-9.83646459495004e-02  -9.73036939519917e-02  -9.62535215864461e-02  -9.52140328538881e-02  
-9.41851317761192e-02  -9.31667224870598e-02  -9.21587093215748e-02  -9.11609969013731e-02  
-9.01734902175845e-02  -8.91960947096307e-02  -8.82287163400187e-02  -8.72712616647136e-02  
-8.63236378987648e-02  -8.53857529768919e-02  -8.44575156087683e-02  -8.35388353287711e-02  
-8.26296225400074e-02  -8.17297885524618e-02  -8.08392456151558e-02  -7.99579069422474e-02  
-7.90856867330475e-02  -7.82225001859710e-02  -7.73682635064864e-02  -7.65228939091730e-02  
-7.56863096140366e-02  -7.48584298372803e-02  -7.40391747767663e-02  -7.32284655924450e-02  
-7.24262243820652e-02  -7.16323741525152e-02  -7.08468387871730e-02  -7.00695430096785e-02  
-6.93004123445581e-02  -6.85393730751614e-02  -6.77863521993814e-02  -6.70412773836455e-02  
-6.63040769156734e-02  -6.55746796565029e-02  -6.48530149922835e-02  -6.41390127863352e-02  
-6.34326033319614e-02  -6.27337173064895e-02  -6.20422857269999e-02  -6.13582399081786e-02  
-6.06815114227069e-02  -6.00120320645714e-02  -5.93497338156470e-02  -5.86945488158690e-02  
-5.80464093372733e-02  -5.74052477621448e-02  -5.67709965654708e-02  -5.61435883018520e-02  
-5.55229555969808e-02  -5.49090311437490e-02  -5.43017477030014e-02  -5.37010381089085e-02  
-5.31068352788801e-02  -5.25190722279039e-02  -5.19376820871461e-02  -5.13625981266091e-02  
-5.07937537816055e-02  -5.02310826827665e-02  -4.96745186892732e-02  -4.91239959249648e-02  
-4.85794488169513e-02  -4.80408121363370e-02  -4.75080210406370e-02  -4.69810111174569e-02  
-4.64597184289918e-02  -4.59440795568939e-02  -4.54340316470576e-02  -4.49295124538665e-02  
-4.44304603834607e-02  -4.39368145355835e-02  -4.34485147435903e-02  -4.29655016122120e-02  
-4.24877165526948e-02  -4.20151018149572e-02  -4.15476005164401e-02  -4.10851566673539e-02  
-4.06277151920635e-02  -4.01752219463868e-02  -3.97276237306271e-02  -3.92848682981937e-02  
-3.88469043597135e-02  -3.84136815825756e-02  -3.79851505858967e-02  -3.75612629309382e-02  
-3.71419711070491e-02  -3.67272285132505e-02  -3.63169894356219e-02  -3.59112090206848e-02  
-3.55098432450201e-02  -3.51128488813908e-02  -3.47201834616727e-02  -3.43318052369272e-02  
-3.39476731349766e-02  -3.35677467158645e-02  -3.31919861256034e-02  -3.28203520486286e-02  
-3.24528056593868e-02  -3.20893085734959e-02  -3.17298227989159e-02  -3.13743106875696e-02  
-3.10227348878455e-02  -3.06750582984073e-02  -3.03312440237191e-02  -2.99912553316801e-02  
-2.96550556137394e-02  -2.93226083478377e-02  -2.89938770644950e-02  -2.86688253163319e-02  
-2.83474166512785e-02  -2.80296145896900e-02  -2.77153826055462e-02  -2.74046841118790e-02  
-2.70974824505242e-02  -2.67937408862563e-02  -2.64934226053209e-02  -2.61964907183376e-02  
-2.59029082675039e-02  -2.56126382379897e-02  -2.53256435733710e-02  -2.50418871949134e-02  
-2.47613320244799e-02  -2.44839410108015e-02  -2.42096771588182e-02  -2.39385035617690e-02  
-2.36703834356832e-02  -2.34052801559034e-02  -2.31431572952505e-02  -2.28839786634281e-02  
-2.26277083472495e-02  -2.23743107512678e-02  -2.21237506383803e-02  -2.18759931699867e-02  
-2.16310039452790e-02  -2.13887490392563e-02  -2.11491950390649e-02  -2.09123090782868e-02  
-2.06780588688157e-02  -2.04464127299871e-02  -2.02173396146526e-02  -1.99908091319247e-02  
-1.97667915663424e-02  -1.95452578932540e-02  -1.93261797902393e-02  -1.91095296444424e-02  
