0	0.002746111407337855
1	0.0024572060352857582
2	0.0023472686627914394
3	0.0022881072026779926
4	0.0022245782450395326
5	0.002161441552185332
6	0.0021054329339163266
7	0.0020588301779412904
8	0.0020206540597617734
9	0.0019886422781009976
10	0.0019606041601435407
11	0.0019350444918655274
12	0.0019112493214587022
13	0.0018890304622144476
14	0.001868453754988061
15	0.0018497020006358986
16	0.001832931154347209
17	0.00181808487300418
18	0.0018048101994199589
19	0.0017925531586796774
20	0.0017807690181426588
21	0.0017690963948572916
22	0.0017574016549127343
23	0.0017457186141885128
24	0.0017341630064613336
25	0.0017228727212655571
26	0.0017119713193884927
27	0.0017015421685672345
28	0.0016916187160583968
29	0.0016821971658635693
30	0.0016732626048176972
31	0.0016648108539453895
32	0.0016568555949000264
33	0.0016494228737756636
34	0.0016425408739083821
35	0.001636231264652496
36	0.0016305037334462386
37	0.001625352532338468
38	0.0016207545264527964
39	0.0016166694159557634
40	0.001613042707531665
41	0.001609811080990438
42	0.0016069087743559945
43	0.0016042734409548536
44	0.0016018505465807639
45	0.0015995959068775035
46	0.0015974763848948532
47	0.0015954692405669582
48	0.001593560712767328
49	0.001591744033963876
50	0.0015900167692971935
51	0.0015883775454652509
52	0.0015868228061333902
53	0.0015853446816768185
54	0.0015839307807629936
55	0.0015825656733205573
56	0.0015812328299506543
57	0.0015799156375149123
58	0.0015785968939810067
59	0.0015772572170047543
60	0.0015758732534269556
61	0.0015744162502878184
62	0.0015728510310725208
63	0.0015711352304974397
64	0.0015692187553726143
65	0.0015670436345473233
66	0.001564544614138747
67	0.001561651194112811
68	0.0015582922693182129
69	0.0015544046530167816
70	0.0015499458614864022
71	0.001544909336616389
72	0.0015393374660288921
73	0.0015333259826892389
74	0.0015270142902395938
75	0.001520560596811449
76	0.0015141073271252208
77	0.0015077481605190854
78	0.0015015092992020068
79	0.001495352024520594
80	0.0014891937557413532
81	0.0014829370382669954
82	0.0014764949197760145
83	0.001469806202296554
84	0.0014628407018925404
85	0.0014555987138924241
86	0.001448108641023645
87	0.001440424230287327
88	0.001432621211831264
89	0.0014247924964005262
90	0.001417041077704032
91	0.001409471356700236
92	0.0014021808977326435
93	0.0013952536716603393
94	0.0013887552737074861
95	0.0013827308004323556
96	0.0013772047610763848
97	0.0013721820983782014
98	0.0013676504359085902
99	0.001363582908767131
100	0.0013599410752667886
101	0.0013566783594785737
102	0.0013537432706431304
103	0.001351082073174019
104	0.0013486411712595801
105	0.0013463683738959094
106	0.0013442137537328666
107	0.0013421311016894207
108	0.001340080421627042
109	0.0013380320391815548
110	0.0013359704609685833
111	0.0013338965441277119
112	0.0013318267871939697
113	0.0013297892096895494
114	0.0013278171703455532
115	0.001325942751402601
116	0.0013241920157247762
117	0.0013225826284915983
118	0.0013211239125549311
119	0.0013198185175384057
120	0.001318664555737172
121	0.0013176567653630966
122	0.001316786036797147
123	0.001316038369125399
124	0.0013153950689088006
125	0.0013148350755851667
126	0.0013143384369619267
127	0.0013138890856163284
128	0.001313475349323798
129	0.0013130882792217508
130	0.0013127195615079072
131	0.001312360253015
132	0.0013120009683949476
133	0.0013116333844310183
134	0.0013112524008539541
135	0.0013108578005778903
136	0.0013104544670431905
137	0.0013100511163281455
138	0.0013096582043244096
139	0.0013092858986453858
140	0.0013089425319443714
141	0.001308633496535342
142	0.001308360657083161
143	0.0013081225256974863
144	0.0013079151553525088
145	0.0013077333535816999
146	0.0013075718089838042
147	0.0013074258643009904
148	0.0013072918655744684
149	0.0013071671289524424
150	0.0013070496355081262
151	0.0013069377106836625
152	0.001306829925941538
153	0.0013067251919236075
154	0.0013066228453800072
155	0.0013065226093552191
156	0.001306424445539798
157	0.0013063284088408172
158	0.0013062345730702092
159	0.001306143025488352
160	0.0013060539159624762
161	0.0013059675213825228
162	0.0013058842607489884
163	0.0013058046299175227
164	0.0013057290900475172
165	0.0013056579594867487
166	0.0013055913315887255
167	0.0013055290254576442
168	0.0013054705884953197
169	0.0013054153836686523
170	0.0013053627397702863
171	0.0013053120901124927
172	0.0013052630480032943
173	0.0013052154106357055
174	0.00130516911239411
175	0.0013051241585903788
176	0.00130508056880866
177	0.0013050383514804028
178	0.0013049975025661183
179	0.0013049580031597701
180	0.0013049198090862913
181	0.0013048828474473992
182	0.001304847028685358
183	0.0013048122684363637
184	0.001304778504141018
185	0.001304745697440447
186	0.00130471382135068
187	0.001304682839663053
188	0.0013046526942187403
189	0.0013046233113860218
190	0.0013045946232589272
191	0.0013045665871085322
192	0.001304539190242885
193	0.001304512440231331
194	0.00130448634947499
195	0.001304460921884099
196	0.001304436146776105
197	0.0013044120007264285
198	0.0013043884531240796
199	0.0013043654715450416
200	0.0013043430248998902
201	0.0013043210861974274
202	0.0013042996348254922
203	0.0013042786575081851
204	0.0013042581466584458
205	0.0013042380980568776
206	0.001304218507793186
207	0.0013041993706784725
208	0.0013041806798272679
209	0.0013041624274293272
210	0.001304144605584147
211	0.0013041272058252878
212	0.0013041102190238173
213	0.0013040936358962182
214	0.0013040774475054655
215	0.0013040616458588185
216	0.0013040462236409696
217	0.0013040311734016366
218	0.001304016486910235
219	0.0013040021549212521
220	0.0013039881675958064
221	0.0013039745154906084
222	0.0013039611904724865
223	0.0013039481859649807
224	0.0013039354971805712
225	0.0013039231212604856
226	0.0013039110588543737
227	0.0013038993194133713
228	0.001303887936119453
229	0.001303877004808811
230	0.0013038667623397407
231	0.0013038575968880625
232	0.0013038493102537256
233	0.0013038394847968637
234	0.001303827000400909
235	0.0013038162393397812
236	0.0013038078717938122
237	0.0013037985431588015
238	0.0013037893388917977
239	0.0013037811852708774
240	0.0013037719829041867
241	0.001303763579556071
242	0.0013037566110611304
243	0.0013037481886579779
244	0.0013037400823901154
245	0.0013037337461581442
246	0.0013037263049721576
247	0.0013037187364293929
248	0.0013037127623815106
249	0.0013037061201109981
250	0.0013036992189624592
251	0.00130369358036376
252	0.00130368757104479
253	0.0013036813307234307
254	0.0013036760503174392
255	0.001303670576234736
256	0.0013036649384178317
257	0.0013036600292135581
258	0.0013036550341531904
259	0.001303649932423233
260	0.0013036453916235563
261	0.0013036408385859904
262	0.0013036362143369013
263	0.001303632027533754
264	0.0013036278853856879
265	0.0013036236915654016
266	0.0013036198382362595
267	0.0013036160754993193
268	0.0013036122751979814
269	0.0013036087339874521
270	0.0013036053171946056
271	0.0013036018798183709
272	0.001303598632025811
273	0.0013035955275032638
274	0.0013035924243363574
275	0.001303589454531249
276	0.0013035866312084464
277	0.0013035838333061848
