  0.000000   -0.44870232990054   -1.22566983666891    0.41772219019733    0.25197416172458   -0.59955793558868   -0.79588289339567    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000   -0.44874673013441   -1.22574569544277    0.41779130922734    0.25175227758492   -0.59948419527482   -0.79627622721844    0.02162436045419    0.00882245571172    0.02512778774292   -0.00012692603720    0.00016513984115   -0.00000902949312   -0.00000302895626    0.00000388647526    0.00000414214498    0.00000007052234    0.00000002615618  
  0.020000   -0.44887977753258   -1.22597303838888    0.41799843885612    0.25108691294531   -0.59926286710585   -0.79745478451517    0.04323859974003    0.01763838081545    0.05023757931984   -0.00050762062744    0.00066004403709   -0.00003685552355   -0.00002422339115    0.00003108241617    0.00003312192498    0.00000112680325    0.00000041760010  
  0.030000   -0.44910101251436   -1.22635116591312    0.41834289727609    0.24997893097418   -0.59889363010932   -0.79941423762180    0.06483260327133    0.02644126070779    0.07531139581406   -0.00114183290385    0.00148317009937   -0.00008568356336   -0.00008170750864    0.00010485033081    0.00011170083354    0.00000569134965    0.00000210653118  
  0.040000   -0.44940967021040   -1.22687891379799    0.41882355006030    0.24842976971808   -0.59837595169385   -0.80214738991402    0.08639626962489    0.03522461269111    0.10033129276148   -0.00202914374975    0.00263195883126   -0.00015916552630   -0.00019352305747    0.00024835868209    0.00026448823374    0.00001792969083    0.00000662427648  
  0.050000   -0.44980468210833   -1.22755465585686    0.41943881303471    0.24644144124515   -0.59770909118164   -0.80564419996103    0.10791951711833    0.04398200166864    0.12527937726216   -0.00316896430471    0.00410285164993   -0.00026236418091   -0.00037758833857    0.00048463454294    0.00051586567439    0.00004359287113    0.00001606807560  
  0.060000   -0.45028467835269   -1.22837630764033    0.42018665628751    0.24401653043523   -0.59689210473116   -0.80989181520136    0.12939229038372    0.05270705553251    0.15013782495524   -0.00456053390074    0.00589131463066   -0.00040170377228   -0.00065165749370    0.00083651587286    0.00088991166481    0.00008993786685    0.00003305516205  
  0.070000   -0.45084799069523   -1.22934133118500    0.42106460930305    0.24115819340607   -0.59592385162724   -0.81487461500224    0.15080456693525    0.06139348014635    0.17488889681360   -0.00620291745608    0.00799186906868   -0.00058490729111   -0.00103328016817    0.00132660330315    0.00141032706176    0.00016562684232    0.00006066471571  
  0.080000   -0.45149265609036   -1.23044674079243    0.42206976720524    0.23787015556227   -0.59480300190941   -0.82057426292560    0.17214636372937    0.07003507382729    0.19951495571568   -0.00809500236125    0.01039812829862   -0.00082092094727   -0.00153976163924    0.00197721132924    0.00210036122359    0.00028060640467    0.00010236841453  
  0.090000   -0.45221642092949   -1.23168910982338    0.42319879809156    0.23415670925079   -0.59352804530348   -0.82696976798664    0.19340774371578    0.07862574123623    0.22399848275421   -0.01023549489934    0.01310284045895   -0.00111982651864   -0.00218812350076    0.00281031882239    0.00298273908721    0.00044596824877    0.00016195045862  
  0.100000   -0.45301674590695   -1.23306457848963    0.42444795143581    0.23002271100447   -0.59209730141482   -0.83403755465435    0.21457882237720    0.08715950659014    0.24832209324341   -0.01262291624893    0.01609793683836   -0.00149274235380   -0.00299506499327    0.00384751878959    0.00407958932491    0.00067379280058    0.00024341807580  
  0.110000   -0.45389081150862   -1.23456886262345    0.42581306753440    0.22547357835253   -0.59050893113665   -0.84175154130881    0.23564977425623    0.09563052611553    0.27246855238881   -0.01525559812452    0.01937458539423   -0.00195171390748   -0.00397692506702    0.00510996732858    0.00541237373930    0.00097697766687    0.00035090364185  
  0.120000   -0.45483552411389   -1.23619726340195    0.42728958796812    0.22051528617503   -0.58876094922044   -0.85008322683653    0.25661083946682    0.10403309966850    0.29642079058648   -0.01813167811468    0.02292324899015   -0.00250959478087   -0.00514964526368    0.00661833174599    0.00700181805594    0.00136905287912    0.00048855966091  
  0.130000   -0.45584752269959   -1.23794467800131    0.42887256704830    0.21515436257617   -0.58685123795071   -0.85900178501345    0.27745233018831    0.11236168145345    0.32016191832164   -0.02124909478363    0.02673374786010   -0.00317991932280   -0.00652873350024    0.00839273782837    0.00886784427441    0.00186398507794    0.00066044794933  
  0.140000   -0.45692318613404   -1.23980561115362    0.43055668421337    0.20939788425009   -0.58477756186111   -0.86847416629535    0.29816463713938    0.12061088977972    0.34367524063949   -0.02460558260618    0.03079532577241   -0.00397676792261   -0.00812922883666    0.01045271628023    0.01102950474010    0.00247597291964    0.00087042444981  
