  0.000000   -1.63028189380096   -2.54102585201644    0.29178084089696    2.95024842449409   -5.50218797740493   -2.35166083433516    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000   -1.63012420479737   -2.54066271131466    0.29165803822378    2.94947334943853   -5.49979225959399   -2.35009001347938   -0.05200834189394   -0.01799274625255    0.02718965252490    0.00048522346286    0.00050419837279   -0.00007861421184   -0.00000398902311   -0.00001245243769  
  0.020000   -1.62965118862823   -2.53957363512929    0.29128954909172    2.94714875976156   -5.49260851112568   -2.34538096713007   -0.10396540210075   -0.03595181625838    0.05434141565237    0.00194017285584    0.00201444294763   -0.00031104805391   -0.00003185779707   -0.00009941478482  
  0.030000   -1.62886299819261   -2.53775966031689    0.29067513226958    2.94327656252085   -5.48064694454424   -2.33754393587929   -0.15581998368235   -0.05384366594340    0.08141746139685    0.00436268515047    0.00452369858308   -0.00068711166004   -0.00010721473630   -0.00033437572266  
  0.040000   -1.62775988956590   -2.53522251196567    0.28981439270714    2.93785993809470   -5.46392457289503   -2.32659596052221   -0.20752105900194   -0.07163501474292    0.10838008456233    0.00774915517524    0.00802029486805   -0.00118994328754   -0.00025312838787   -0.00078879244385  
  0.050000   -1.62634222385205   -2.53196459890379    0.28870679197115    2.93090334305984   -5.44246519782358   -2.31256084182384   -0.25901785388296   -0.08929297527308    0.13519176405076    0.01209453548146    0.01248800787361   -0.00179619016074   -0.00049186448343   -0.00153110221491  
  0.060000   -1.62461046975036   -2.52798900744552    0.28735166272279    2.92241251412994   -5.41629939269920   -2.29546908430063   -0.31025993117995   -0.10678518052073    0.16181522406426    0.01739233625893    0.01790617363954   -0.00247625924756   -0.00084463129485   -0.00262576639437  
  0.070000   -1.62256520681094   -2.52329949340948    0.28574822710504    2.91239447306538   -5.38546448055078   -2.27535782412548   -0.36119727356795   -0.12407990775436    0.18821349516178    0.02363462540310    0.02424983244016   -0.00319463559180   -0.00133133593092   -0.00413235720714  
  0.080000   -1.62020712934563   -2.51790047245266    0.28389561887276    2.90085753244076   -5.35000450654631   -2.25227074129544   -0.41178036535976   -0.14114619838454    0.21434997512703    0.03081202886276    0.03148990261590   -0.00391026518277   -0.00197035410202   -0.00610469713870  
  0.090000   -1.61753705095471   -2.51179700877280    0.28179290906376    2.88781130213357   -5.30997020469450   -2.22625795623317   -0.46196027316333   -0.15795397303344    0.24018848960080    0.03891373142265    0.03959338250976   -0.00457699873109   -0.00277831574380   -0.00859006027468  
  0.100000   -1.61455590962295   -2.50499480224035    0.27943913497692    2.87326669637573   -5.26541895839715   -2.19737591102437   -0.51168872519512   -0.17447414111036    0.26569335242519    0.04792747809890    0.04852357881398   -0.00514409214044   -0.00376990873119   -0.01162844427784  
  0.110000   -1.61126477333282   -2.49750017402958    0.27683333219226    2.85723594118931   -5.21641475443645   -2.16568723552506   -0.56091818906950   -0.19067870423237    0.29082942564225    0.05783957634685    0.05824035941340   -0.00555675892553   -0.00495770273148   -0.01525192097187  
  0.120000   -1.60766484613692   -2.48932005082597    0.27397456933980    2.83973258200938   -5.16302812994091   -2.13126059860451   -0.60960194788901   -0.20654085287699    0.31556217908283    0.06863489929990    0.06870042861056   -0.00575676933120   -0.00635199504191   -0.01948407269706  
  0.130000   -1.60375747462657   -2.48046194769399    0.27086198529798    2.82077149127993   -5.10533611183945   -2.09417054482152   -0.65769417446547   -0.22203505570556    0.33985774947497    0.08029689027432    0.07985762243529   -0.00568309046104   -0.00796068003584   -0.02433952072484  
  0.140000   -1.59954415472903   -2.47093394969628    0.26749482847878    2.80036887579438   -5.04342214828456   -2.05449731686395   -0.70515000350760   -0.23713714105258    0.36368299899387    0.09280756878861    0.09166322157950   -0.00527256133095   -0.00978914360289   -0.02982355107541  
  0.150000   -1.59502653876164   -2.46074469236066    0.26387249783678    2.77854228353947   -4.97737603150341   -2.01232666411365   -0.75192560161734   -0.25182437013608    0.38700557316821    0.10614753835646    0.10406627935851   -0.00446059642625   -0.01184018371650   -0.03593184208469  
  0.160000   -1.59020644266808   -2.44990334109673    0.25999458522118    2.75531060979116   -4.90729381152036   -1.96774963773155   -0.79797823494335   -0.26607550160730    0.40979395804941    0.12029599631976    0.11701396198377   -0.00318191106433   -0.01411395799841   -0.04265029702367  
  0.170000   -1.58508585335878   -2.43841956966833    0.25586091867649    2.73069410220344   -4.83327770018645   -1.92086237268990   -0.84326633434757   -0.27987084712385    0.43201753654314    0.13523074599164    0.13045189833971   -0.00137126165089   -0.01660795887720   -0.04995498399538  
  0.180000   -1.57966693607583   -2.42630353783143    0.25147160628562    2.70471436462540   -4.75543596495001   -1.87176585721158   -0.88774955794805   -0.29319231769842    0.45364664379407    0.15092821138062    0.14432453639075    0.00103580623238   -0.01931701665888   -0.05781218423358  
  0.190000   -1.57395204170095   -2.41356586825030    0.24682708014241    2.67739435937942   -4.67388281180994   -1.82056569010861   -0.93138885090924   -0.30602346064476    0.47465262150736    0.16736345476331    0.15857550330309    0.00410220905448   -0.02223333054583   -0.06617854881286  
  0.200000   -1.56794371392468   -2.40021762280652    0.24192814003585    2.64875840773295   -4.58873825690676   -1.76737182654463   -0.97414650235905   -0.31834948701288    0.49500787108263    0.18451019736705    0.17314796635061    0.00788858303958   -0.02534652735768   -0.07500136266496  
  0.210000   -1.56164469619460   -2.38627027841677    0.23677599642814    2.61883218829880   -4.50012798622893   -1.71229831277833   -1.01598619932054   -0.33015728947660    0.51468590542908    0.20234084341356    0.18798499168507    0.01245255546346   -0.02864374742733   -0.08421891369066  
